zip_code,primary_state,states,state_count
23303,VA,VA,1
23304,VA,VA,1
23306,VA,VA,1
23307,VA,VA,1
23308,VA,VA,1
23310,VA,VA,1
23314,VA,VA,1
23315,VA,VA,1
23316,VA,VA,1
23320,VA,VA,1
23321,VA,VA,1
23322,VA,VA,1
23323,VA,VA,1
23324,VA,VA,1
23325,VA,VA,1
23336,VA,VA,1
23337,VA,VA,1
23347,VA,VA,1
23350,VA,VA,1
23354,VA,VA,1
23356,VA,VA,1
23357,VA,VA,1
23358,VA,VA,1
23359,VA,VA,1
23389,VA,VA,1
23395,VA,VA,1
23398,VA,VA,1
23401,VA,VA,1
23405,VA,VA,1
23407,VA,VA,1
23408,VA,VA,1
23409,VA,VA,1
23410,VA,VA,1
23413,VA,VA,1
23414,VA,VA,1
23415,VA,VA,1
23416,VA,VA,1
23417,VA,VA,1
23418,VA,VA,1
23420,VA,VA,1
23421,VA,VA,1
23422,VA,VA,1
23423,VA,VA,1
23426,VA,VA,1
23427,VA,VA,1
23430,VA,VA,1
23432,VA,VA,1
23433,VA,VA,1
23434,VA,VA,1
23435,VA,VA,1
23436,VA,VA,1
23437,VA,VA,1
23438,VA,VA,1
23440,VA,VA,1
23441,VA,VA,1
23442,VA,VA,1
23451,VA,VA,1
23452,VA,VA,1
23453,VA,VA,1
23454,VA,VA,1
23455,VA,VA,1
23456,VA,VA,1
23457,VA,VA,1
23459,VA,VA,1
23460,VA,VA,1
23461,VA,VA,1
23462,VA,VA,1
23464,VA,VA,1
23480,VA,VA,1
23486,VA,VA,1
23487,VA,VA,1
23488,VA,VA,1
23502,VA,VA,1
23503,VA,VA,1
23504,VA,VA,1
23505,VA,VA,1
23507,VA,VA,1
23508,VA,VA,1
23509,VA,VA,1
23510,VA,VA,1
23511,VA,VA,1
23513,VA,VA,1
23517,VA,VA,1
23518,VA,VA,1
23523,VA,VA,1
23551,VA,VA,1
23601,VA,VA,1
23602,VA,VA,1
23603,VA,VA,1
23604,VA,VA,1
23605,VA,VA,1
23606,VA,VA,1
23607,VA,VA,1
23608,VA,VA,1
23651,VA,VA,1
23661,VA,VA,1
23662,VA,VA,1
23663,VA,VA,1
23664,VA,VA,1
23665,VA,VA,1
23666,VA,VA,1
23667,VA,VA,1
23668,VA,VA,1
23669,VA,VA,1
23681,VA,VA,1
23690,VA,VA,1
23691,VA,VA,1
23692,VA,VA,1
23693,VA,VA,1
23696,VA,VA,1
23701,VA,VA,1
23702,VA,VA,1
23703,VA,VA,1
23704,VA,VA,1
23707,VA,VA,1
23708,VA,VA,1
23709,VA,VA,1
23801,VA,VA,1
23803,VA,VA,1
23805,VA,VA,1
23821,VA,VA,1
23824,VA,VA,1
23827,VA,VA,1
23828,VA,VA,1
23829,VA,VA,1
23830,VA,VA,1
23831,VA,VA,1
23832,VA,VA,1
23833,VA,VA,1
23834,VA,VA,1
23836,VA,VA,1
23837,VA,VA,1
23838,VA,VA,1
23839,VA,VA,1
23840,VA,VA,1
23841,VA,VA,1
23842,VA,VA,1
23843,VA,VA,1
23844,VA,VA,1
23845,VA,VA,1
23846,VA,VA,1
23847,VA,VA,1
23850,VA,VA,1
23851,VA,VA,1
23856,VA,VA,1
23857,VA,VA,1
23860,VA,VA,1
23866,VA,VA,1
23867,VA,VA,1
23868,VA,VA,1
23870,VA,VA,1
23872,VA,VA,1
23874,VA,VA,1
23875,VA,VA,1
23876,VA,VA,1
23878,VA,VA,1
23879,VA,VA,1
23881,VA,VA,1
23882,VA,VA,1
23883,VA,VA,1
23884,VA,VA,1
23885,VA,VA,1
23887,VA,VA,1
23888,VA,VA,1
23889,VA,VA,1
23890,VA,VA,1
23891,VA,VA,1
23893,VA,VA,1
23894,VA,VA,1
23897,VA,VA,1
23898,VA,VA,1
23899,VA,VA,1
23901,VA,VA,1
23909,VA,VA,1
23915,VA,VA,1
23917,VA,VA,1
23919,VA,VA,1
23920,VA,VA,1
23921,VA,VA,1
23922,VA,VA,1
23923,VA,VA,1
23924,VA,VA,1
23927,VA,VA,1
23930,VA,VA,1
23934,VA,VA,1
23936,VA,VA,1
23937,VA,VA,1
23938,VA,VA,1
23942,VA,VA,1
23943,VA,VA,1
23944,VA,VA,1
23947,VA,VA,1
23950,VA,VA,1
23952,VA,VA,1
23954,VA,VA,1
23955,VA,VA,1
23958,VA,VA,1
23959,VA,VA,1
23960,VA,VA,1
23962,VA,VA,1
23963,VA,VA,1
23964,VA,VA,1
23966,VA,VA,1
23967,VA,VA,1
23968,VA,VA,1
23970,VA,VA,1
23974,VA,VA,1
23976,VA,VA,1
24011,VA,VA,1
24012,VA,VA,1
24013,VA,VA,1
24014,VA,VA,1
24015,VA,VA,1
24016,VA,VA,1
24017,VA,VA,1
24018,VA,VA,1
24019,VA,VA,1
24020,VA,VA,1
24022,VA,VA,1
24053,VA,VA,1
24054,VA,VA,1
24055,VA,VA,1
24058,VA,VA,1
24059,VA,VA,1
24060,VA,VA,1
24061,VA,VA,1
24064,VA,VA,1
24065,VA,VA,1
24066,VA,VA,1
24067,VA,VA,1
24069,VA,VA,1
24070,VA,VA,1
24072,VA,VA,1
24073,VA,VA,1
24076,VA,VA,1
24077,VA,VA,1
24078,VA,VA,1
24079,VA,VA,1
24082,VA,VA,1
24083,VA,VA,1
24084,VA,VA,1
24085,VA,VA,1
24086,VA,VA,1
24087,VA,VA,1
24088,VA,VA,1
24089,VA,VA,1
24090,VA,VA,1
24091,VA,VA,1
24092,VA,VA,1
24093,VA,VA,1
24095,VA,VA,1
24101,VA,VA,1
24102,VA,VA,1
24104,VA,VA,1
24105,VA,VA,1
24112,VA,VA,1
24120,VA,VA,1
24121,VA,VA,1
24122,VA,VA,1
24124,VA,VA,1
24127,VA,VA,1
24128,VA,VA,1
24129,VA,VA,1
24131,VA,VA,1
24132,VA,VA,1
24133,VA,VA,1
24134,VA,VA,1
24136,VA,VA,1
24137,VA,VA,1
24138,VA,VA,1
24139,VA,VA,1
24141,VA,VA,1
24142,VA,VA,1
24147,VA,VA,1
24148,VA,VA,1
24149,VA,VA,1
24150,VA,VA,1
24151,VA,VA,1
24153,VA,VA,1
24161,VA,VA,1
24162,VA,VA,1
24165,VA,VA,1
24167,VA,VA,1
24168,VA,VA,1
24171,VA,VA,1
24174,VA,VA,1
24175,VA,VA,1
24176,VA,VA,1
24179,VA,VA,1
24184,VA,VA,1
24185,VA,VA,1
24201,VA,VA,1
24202,VA,VA,1
24210,VA,VA,1
24211,VA,VA,1
24216,VA,VA,1
24217,VA,VA,1
24219,VA,VA,1
24220,VA,VA,1
24221,VA,VA,1
24224,VA,VA,1
24225,VA,VA,1
24226,VA,VA,1
24228,VA,VA,1
24230,VA,VA,1
24236,VA,VA,1
24237,VA,VA,1
24239,VA,VA,1
24243,VA,VA,1
24244,VA,VA,1
24245,VA,VA,1
24246,VA,VA,1
24248,VA,VA,1
24250,VA,VA,1
24251,VA,VA,1
24256,VA,VA,1
24258,VA,VA,1
24260,VA,VA,1
24263,VA,VA,1
24265,VA,VA,1
24266,VA,VA,1
24269,VA,VA,1
24270,VA,VA,1
24271,VA,VA,1
24272,VA,VA,1
24273,VA,VA,1
24277,VA,VA,1
24279,VA,VA,1
24280,VA,VA,1
24281,VA,VA,1
24282,VA,VA,1
24283,VA,VA,1
24290,VA,VA,1
24292,VA,VA,1
24293,VA,VA,1
24301,VA,VA,1
24311,VA,VA,1
24312,VA,VA,1
24313,VA,VA,1
24314,VA,VA,1
24315,VA,VA,1
24316,VA,VA,1
24317,VA,VA,1
24318,VA,VA,1
24319,VA,VA,1
24322,VA,VA,1
24323,VA,VA,1
24324,VA,VA,1
24325,VA,VA,1
24326,VA,VA,1
24327,VA,VA,1
24328,VA,VA,1
24330,VA,VA,1
24333,VA,VA,1
24340,VA,VA,1
24343,VA,VA,1
24347,VA,VA,1
24348,VA,VA,1
24350,VA,VA,1
24351,VA,VA,1
24352,VA,VA,1
24354,VA,VA,1
24360,VA,VA,1
24361,VA,VA,1
24363,VA,VA,1
24366,VA,VA,1
24368,VA,VA,1
24370,VA,VA,1
24374,VA,VA,1
24375,VA,VA,1
24377,VA,VA,1
24378,VA,VA,1
24380,VA,VA,1
24381,VA,VA,1
24382,VA,VA,1
24401,VA,VA,1
24411,VA,VA,1
24412,VA,VA,1
24413,VA,VA,1
24415,VA,VA,1
24416,VA,VA,1
24421,VA,VA,1
24422,VA,VA,1
24426,VA,VA,1
24430,VA,VA,1
24431,VA,VA,1
24432,VA,VA,1
24433,VA,VA,1
24435,VA,VA,1
24437,VA,VA,1
24439,VA,VA,1
24440,VA,VA,1
24441,VA,VA,1
24442,VA,VA,1
24445,VA,VA,1
24448,VA,VA,1
24450,VA,VA,1
24457,VA,VA,1
24458,VA,VA,1
24459,VA,VA,1
24460,VA,VA,1
24464,VA,VA,1
24465,VA,VA,1
24467,VA,VA,1
24469,VA,VA,1
24471,VA,VA,1
24472,VA,VA,1
24473,VA,VA,1
24474,VA,VA,1
24476,VA,VA,1
24477,VA,VA,1
24479,VA,VA,1
24482,VA,VA,1
24483,VA,VA,1
24484,VA,VA,1
24485,VA,VA,1
24486,VA,VA,1
24487,VA,VA,1
24501,VA,VA,1
24502,VA,VA,1
24503,VA,VA,1
24504,VA,VA,1
24515,VA,VA,1
24517,VA,VA,1
24520,VA,VA,1
24521,VA,VA,1
24522,VA,VA,1
24523,VA,VA,1
24526,VA,VA,1
24527,VA,VA,1
24528,VA,VA,1
24529,VA,VA,1
24530,VA,VA,1
24531,VA,VA,1
24534,VA,VA,1
24536,VA,VA,1
24538,VA,VA,1
24539,VA,VA,1
24540,VA,VA,1
24541,VA,VA,1
24549,VA,VA,1
24550,VA,VA,1
24551,VA,VA,1
24553,VA,VA,1
24554,VA,VA,1
24555,VA,VA,1
24556,VA,VA,1
24557,VA,VA,1
24558,VA,VA,1
24562,VA,VA,1
24563,VA,VA,1
24565,VA,VA,1
24566,VA,VA,1
24569,VA,VA,1
24570,VA,VA,1
24571,VA,VA,1
24572,VA,VA,1
24574,VA,VA,1
24577,VA,VA,1
24578,VA,VA,1
24579,VA,VA,1
24580,VA,VA,1
24581,VA,VA,1
24586,VA,VA,1
24588,VA,VA,1
24589,VA,VA,1
24590,VA,VA,1
24592,VA,VA,1
24593,VA,VA,1
24594,VA,VA,1
24595,VA,VA,1
24597,VA,VA,1
24598,VA,VA,1
24599,VA,VA,1
24601,VA,VA,1
24602,VA,VA,1
24603,VA,VA,1
24604,VA,VA|WV,2
24605,VA,VA,1
24606,VA,VA,1
24607,VA,VA,1
24609,VA,VA,1
24612,VA,VA,1
24613,VA,VA,1
24614,VA,VA,1
24620,VA,VA,1
24622,VA,VA|WV,2
24630,VA,VA,1
24631,VA,VA,1
24634,VA,VA,1
24635,VA,VA,1
24637,VA,VA,1
24639,VA,VA,1
24641,VA,VA,1
24646,VA,VA,1
24649,VA,VA,1
24651,VA,VA,1
24656,VA,VA,1
24657,VA,VA,1
24701,WV,WV,1
24712,WV,WV,1
24714,WV,WV,1
24715,WV,WV,1
24716,WV,WV,1
24719,WV,WV,1
24724,WV,WV,1
24726,WV,WV,1
24729,WV,WV,1
24731,WV,WV,1
24733,WV,WV,1
24736,WV,WV,1
24737,WV,WV,1
24738,WV,WV,1
24739,WV,WV,1
24740,WV,WV,1
24747,WV,WV,1
24801,WV,WV,1
24808,WV,WV,1
24811,WV,WV,1
24813,WV,WV,1
24815,WV,WV,1
24816,WV,WV,1
24817,WV,WV,1
24818,WV,WV,1
24822,WV,WV,1
24823,WV,WV,1
24826,WV,WV,1
24827,WV,WV,1
24828,WV,WV,1
24830,WV,WV,1
24831,WV,WV,1
24834,WV,WV,1
24836,WV,WV,1
24839,WV,WV,1
24843,WV,WV,1
24844,WV,WV,1
24845,WV,WV,1
24846,WV,WV,1
24847,WV,WV,1
24848,WV,WV,1
24849,WV,WV,1
24850,WV,WV,1
24851,WV,WV,1
24853,WV,WV,1
24854,WV,WV,1
24855,WV,WV,1
24857,WV,WV,1
24860,WV,WV,1
24861,WV,WV,1
24862,WV,WV,1
24866,WV,WV,1
24867,WV,WV,1
24868,WV,WV,1
24869,WV,WV,1
24870,WV,WV,1
24871,WV,WV,1
24872,WV,WV,1
24873,WV,WV,1
24874,WV,WV,1
24878,WV,WV,1
24879,WV,WV,1
24880,WV,WV,1
24881,WV,WV,1
24882,WV,WV,1
24884,WV,WV,1
24887,WV,WV,1
24888,WV,WV,1
24892,WV,WV,1
24894,WV,WV,1
24895,WV,WV,1
24898,WV,WV,1
24901,WV,WV,1
24910,WV,WV,1
24915,WV,WV,1
24916,WV,WV,1
24918,WV,WV,1
24920,WV,WV,1
24924,WV,WV,1
24925,WV,WV,1
24927,WV,WV,1
24931,WV,WV,1
24934,WV,WV,1
24935,WV,WV,1
24938,WV,WV,1
24941,WV,WV,1
24943,WV,WV,1
24944,WV,WV,1
24945,WV,WV,1
24946,WV,WV,1
24951,WV,WV,1
24954,WV,WV,1
24957,WV,WV,1
24962,WV,WV,1
24963,WV,WV,1
24966,WV,WV,1
24970,WV,WV,1
24974,WV,WV,1
24976,WV,WV,1
24977,WV,WV,1
24981,WV,WV,1
24983,WV,WV,1
24984,WV,WV,1
24985,WV,WV,1
24986,WV,WV,1
24991,WV,WV,1
24993,WV,WV,1
25002,WV,WV,1
25003,WV,WV,1
25005,WV,WV,1
25007,WV,WV,1
25008,WV,WV,1
25009,WV,WV,1
25011,WV,WV,1
25015,WV,WV,1
25019,WV,WV,1
25021,WV,WV,1
25022,WV,WV,1
25024,WV,WV,1
25025,WV,WV,1
25028,WV,WV,1
25030,WV,WV,1
25031,WV,WV,1
25033,WV,WV,1
25035,WV,WV,1
25036,WV,WV,1
25039,WV,WV,1
25040,WV,WV,1
25043,WV,WV,1
25044,WV,WV,1
25045,WV,WV,1
25047,WV,WV,1
25048,WV,WV,1
25049,WV,WV,1
25051,WV,WV,1
25053,WV,WV,1
25054,WV,WV,1
25057,WV,WV,1
25059,WV,WV,1
25060,WV,WV,1
25061,WV,WV,1
25062,WV,WV,1
25063,WV,WV,1
25064,WV,WV,1
25067,WV,WV,1
25070,WV,WV,1
25071,WV,WV,1
25075,WV,WV,1
25076,WV,WV,1
25081,WV,WV,1
25082,WV,WV,1
25083,WV,WV,1
25085,WV,WV,1
25086,WV,WV,1
25088,WV,WV,1
25090,WV,WV,1
25093,WV,WV,1
25102,WV,WV,1
25103,WV,WV,1
25106,WV,WV,1
25107,WV,WV,1
25108,WV,WV,1
25109,WV,WV,1
25110,WV,WV,1
25111,WV,WV,1
25112,WV,WV,1
25113,WV,WV,1
25114,WV,WV,1
25115,WV,WV,1
25118,WV,WV,1
25119,WV,WV,1
25121,WV,WV,1
25123,WV,WV,1
25124,WV,WV,1
25125,WV,WV,1
25126,WV,WV,1
25130,WV,WV,1
25132,WV,WV,1
25133,WV,WV,1
25134,WV,WV,1
25136,WV,WV,1
25139,WV,WV,1
25140,WV,WV,1
25141,WV,WV,1
25142,WV,WV,1
25143,WV,WV,1
25148,WV,WV,1
25149,WV,WV,1
25152,WV,WV,1
25154,WV,WV,1
25156,WV,WV,1
25159,WV,WV,1
25160,WV,WV,1
25161,WV,WV,1
25162,WV,WV,1
25164,WV,WV,1
25165,WV,WV,1
25168,WV,WV,1
25169,WV,WV,1
25173,WV,WV,1
25174,WV,WV,1
25177,WV,WV,1
25180,WV,WV,1
25181,WV,WV,1
25183,WV,WV,1
25185,WV,WV,1
25186,WV,WV,1
25187,WV,WV,1
25193,WV,WV,1
25201,WV,WV,1
25202,WV,WV,1
25203,WV,WV,1
25204,WV,WV,1
25205,WV,WV,1
25206,WV,WV,1
25208,WV,WV,1
25209,WV,WV,1
25211,WV,WV,1
25213,WV,WV,1
25214,WV,WV,1
25231,WV,WV,1
25234,WV,WV,1
25235,WV,WV,1
25239,WV,WV,1
25241,WV,WV,1
25243,WV,WV,1
25244,WV,WV,1
25245,WV,WV,1
25247,WV,WV,1
25248,WV,WV,1
25251,WV,WV,1
25252,WV,WV,1
25253,WV,WV,1
25259,WV,WV,1
25260,WV,WV,1
25261,WV,WV,1
25262,WV,WV,1
25264,WV,WV,1
25265,WV,WV,1
25266,WV,WV,1
25267,WV,WV,1
25268,WV,WV,1
25270,WV,WV,1
25271,WV,WV,1
25275,WV,WV,1
25276,WV,WV,1
25285,WV,WV,1
25286,WV,WV,1
25287,WV,WV,1
25301,WV,WV,1
25302,WV,WV,1
25303,WV,WV,1
25304,WV,WV,1
25305,WV,WV,1
25306,WV,WV,1
25309,WV,WV,1
25311,WV,WV,1
25312,WV,WV,1
25313,WV,WV,1
25314,WV,WV,1
25315,WV,WV,1
25320,WV,WV,1
25387,WV,WV,1
25401,WV,WV,1
25403,WV,WV,1
25404,WV,WV,1
25405,WV,WV,1
25411,WV,WV,1
25413,WV,WV,1
25414,WV,WV,1
25419,WV,WV,1
25420,WV,WV,1
25421,WV,WV,1
25422,WV,WV,1
25425,WV,WV,1
25427,WV,WV,1
25428,WV,WV,1
25430,WV,WV,1
25431,WV,WV,1
25432,WV,WV,1
25434,WV,WV,1
25437,WV,WV,1
25438,WV,WV,1
25442,WV,WV,1
25443,WV,WV,1
25444,WV,WV,1
25446,WV,WV,1
25501,WV,WV,1
25502,WV,WV,1
25503,WV,WV,1
25504,WV,WV,1
25505,WV,WV,1
25506,WV,WV,1
25507,WV,WV,1
25508,WV,WV,1
25510,WV,WV,1
25511,WV,WV,1
25512,WV,WV,1
25514,WV,WV,1
25515,WV,WV,1
25517,WV,WV,1
25520,WV,WV,1
25521,WV,WV,1
25523,WV,WV,1
25524,WV,WV,1
25526,WV,WV,1
25529,WV,WV,1
25530,WV,WV,1
25534,WV,WV,1
25535,WV,WV,1
25537,WV,WV,1
25540,WV,WV,1
25541,WV,WV,1
25544,WV,WV,1
25545,WV,WV,1
25547,WV,WV,1
25550,WV,WV,1
25555,WV,WV,1
25557,WV,WV,1
25559,WV,WV,1
25560,WV,WV,1
25564,WV,WV,1
25565,WV,WV,1
25567,WV,WV,1
25570,WV,WV,1
25571,WV,WV,1
25573,WV,WV,1
25601,WV,WV,1
25606,WV,WV,1
25607,WV,WV,1
25608,WV,WV,1
25611,WV,WV,1
25612,WV,WV,1
25617,WV,WV,1
25621,WV,WV,1
25624,WV,WV,1
25625,WV,WV,1
25628,WV,WV,1
25630,WV,WV,1
25632,WV,WV,1
25634,WV,WV,1
25635,WV,WV,1
25637,WV,WV,1
25638,WV,WV,1
25639,WV,WV,1
25644,WV,WV,1
25646,WV,WV,1
25647,WV,WV,1
25649,WV,WV,1
25650,WV,WV,1
25651,WV,WV,1
25652,WV,WV,1
25653,WV,WV,1
25654,WV,WV,1
25661,WV,WV,1
25666,WV,WV,1
25667,WV,WV,1
25669,WV,WV,1
25670,WV,WV,1
25671,WV,WV,1
25672,WV,WV,1
25674,WV,WV,1
25676,WV,WV,1
25678,WV,WV,1
25685,WV,WV,1
25688,WV,WV,1
25690,WV,WV,1
25692,WV,WV,1
25696,WV,WV,1
25699,WV,WV,1
25701,WV,WV,1
25702,WV,WV,1
25703,WV,WV,1
25704,WV,WV,1
25705,WV,WV,1
25755,WV,WV,1
25801,WV,WV,1
25810,WV,WV,1
25811,WV,WV,1
25812,WV,WV,1
25813,WV,WV,1
25817,WV,WV,1
25818,WV,WV,1
25820,WV,WV,1
25823,WV,WV,1
25825,WV,WV,1
25826,WV,WV,1
25827,WV,WV,1
25831,WV,WV,1
25832,WV,WV,1
25836,WV,WV,1
25837,WV,WV,1
25839,WV,WV,1
25840,WV,WV,1
25841,WV,WV,1
25843,WV,WV,1
25844,WV,WV,1
25845,WV,WV,1
25846,WV,WV,1
25848,WV,WV,1
25849,WV,WV,1
25851,WV,WV,1
25853,WV,WV,1
25854,WV,WV,1
25855,WV,WV,1
25857,WV,WV,1
25862,WV,WV,1
25864,WV,WV,1
25865,WV,WV,1
25866,WV,WV,1
25868,WV,WV,1
25870,WV,WV,1
25871,WV,WV,1
25873,WV,WV,1
25875,WV,WV,1
25876,WV,WV,1
25878,WV,WV,1
25879,WV,WV,1
25880,WV,WV,1
25882,WV,WV,1
25901,WV,WV,1
25902,WV,WV,1
25904,WV,WV,1
25907,WV,WV,1
25908,WV,WV,1
25909,WV,WV,1
25911,WV,WV,1
25913,WV,WV,1
25915,WV,WV,1
25916,WV,WV,1
25917,WV,WV,1
25918,WV,WV,1
25920,WV,WV,1
25921,WV,WV,1
25922,WV,WV,1
25928,WV,WV,1
25932,WV,WV,1
25936,WV,WV,1
25938,WV,WV,1
25942,WV,WV,1
25943,WV,WV,1
25951,WV,WV,1
25958,WV,WV,1
25962,WV,WV,1
25966,WV,WV,1
25969,WV,WV,1
25971,WV,WV,1
25972,WV,WV,1
25976,WV,WV,1
25977,WV,WV,1
25978,WV,WV,1
25979,WV,WV,1
25981,WV,WV,1
25984,WV,WV,1
25985,WV,WV,1
25986,WV,WV,1
25989,WV,WV,1
26003,WV,WV,1
26030,WV,WV,1
26031,WV,WV,1
26032,WV,WV,1
26033,WV,WV,1
26034,WV,WV,1
26035,WV,WV,1
26036,WV,WV,1
26037,WV,WV,1
26038,WV,WV,1
26039,WV,WV,1
26040,WV,WV,1
26041,WV,WV,1
26047,WV,WV,1
26050,WV,WV,1
26055,WV,WV,1
26056,WV,WV,1
26058,WV,WV,1
26059,WV,WV,1
26060,WV,WV,1
26062,WV,WV,1
26070,WV,WV,1
26074,WV,WV,1
26075,WV,WV,1
26101,WV,WV,1
26104,WV,WV,1
26105,WV,WV,1
26133,WV,WV,1
26134,WV,WV,1
26136,WV,WV,1
26137,WV,WV,1
26138,WV,WV,1
26141,WV,WV,1
26142,WV,WV,1
26143,WV,WV,1
26146,WV,WV,1
26147,WV,WV,1
26148,WV,WV,1
26149,WV,WV,1
26150,WV,WV,1
26151,WV,WV,1
26152,WV,WV,1
26155,WV,WV,1
26159,WV,WV,1
26160,WV,WV,1
26161,WV,WV,1
26162,WV,WV,1
26164,WV,WV,1
26167,WV,WV,1
26169,WV,WV,1
26170,WV,WV,1
26175,WV,WV,1
26178,WV,WV,1
26180,WV,WV,1
26181,WV,WV,1
26184,WV,WV,1
26187,WV,WV,1
26201,WV,WV,1
26202,WV,WV,1
26203,WV,WV,1
26205,WV,WV,1
26206,WV,WV,1
26208,WV,WV,1
26209,WV,WV,1
26210,WV,WV,1
26215,WV,WV,1
26217,WV,WV,1
26218,WV,WV,1
26222,WV,WV,1
26224,WV,WV,1
26228,WV,WV,1
26230,WV,WV,1
26234,WV,WV,1
26236,WV,WV,1
26237,WV,WV,1
26238,WV,WV,1
26241,WV,WV,1
26250,WV,WV,1
26253,WV,WV,1
26254,WV,WV,1
26257,WV,WV,1
26259,WV,WV,1
26260,WV,WV,1
26261,WV,WV,1
26263,WV,WV,1
26264,WV,WV,1
26266,WV,WV,1
26267,WV,WV,1
26268,WV,WV,1
26269,WV,WV,1
26270,WV,WV,1
26271,WV,WV,1
26273,WV,WV,1
26275,WV,WV,1
26276,WV,WV,1
26278,WV,WV,1
26280,WV,WV,1
26282,WV,WV,1
26283,WV,WV,1
26285,WV,WV,1
26287,WV,WV,1
26288,WV,WV,1
26289,WV,WV,1
26291,WV,WV,1
26292,WV,WV,1
26293,WV,WV,1
26294,WV,WV,1
26296,WV,WV,1
26298,WV,WV,1
26301,WV,WV,1
26320,WV,WV,1
26321,WV,WV,1
26323,WV,WV,1
26325,WV,WV,1
26327,WV,WV,1
26330,WV,WV,1
26335,WV,WV,1
26337,WV,WV,1
26338,WV,WV,1
26339,WV,WV,1
26342,WV,WV,1
26343,WV,WV,1
26346,WV,WV,1
26347,WV,WV,1
26348,WV,WV,1
26349,WV,WV,1
26351,WV,WV,1
26354,WV,WV,1
26361,WV,WV,1
26362,WV,WV,1
26366,WV,WV,1
26369,WV,WV,1
26372,WV,WV,1
26374,WV,WV,1
26376,WV,WV,1
26377,WV,WV,1
26378,WV,WV,1
26384,WV,WV,1
26385,WV,WV,1
26386,WV,WV,1
26404,WV,WV,1
26405,WV,WV,1
26408,WV,WV,1
26410,WV,WV,1
26411,WV,WV,1
26412,WV,WV,1
26415,WV,WV,1
26416,WV,WV,1
26419,WV,WV,1
26421,WV,WV,1
26422,WV,WV,1
26424,WV,WV,1
26425,WV,WV,1
26426,WV,WV,1
26430,WV,WV,1
26431,WV,WV,1
26435,WV,WV,1
26436,WV,WV,1
26437,WV,WV,1
26438,WV,WV,1
26440,WV,WV,1
26443,WV,WV,1
26444,WV,WV,1
26447,WV,WV,1
26448,WV,WV,1
26451,WV,WV,1
26452,WV,WV,1
26456,WV,WV,1
26463,WV,WV,1
26501,WV,WV,1
26505,WV,WV,1
26506,WV,WV,1
26508,WV,WV,1
26519,WV,WV,1
26520,WV,WV,1
26521,WV,WV,1
26524,WV,WV,1
26525,WV,WV,1
26534,WV,WV,1
26537,WV,WV,1
26541,WV,WV,1
26542,WV,WV,1
26543,WV,WV,1
26544,WV,WV,1
26546,WV,WV,1
26547,WV,WV,1
26554,WV,WV,1
26559,WV,WV,1
26560,WV,WV,1
26562,WV,WV,1
26563,WV,WV,1
26568,WV,WV,1
26570,WV,WV,1
26571,WV,WV,1
26572,WV,WV,1
26574,WV,WV,1
26575,WV,WV,1
26576,WV,WV,1
26581,WV,WV,1
26582,WV,WV,1
26585,WV,WV,1
26586,WV,WV,1
26587,WV,WV,1
26588,WV,WV,1
26590,WV,WV,1
26591,WV,WV,1
26601,WV,WV,1
26610,WV,WV,1
26611,WV,WV,1
26615,WV,WV,1
26617,WV,WV,1
26619,WV,WV,1
26621,WV,WV,1
26623,WV,WV,1
26624,WV,WV,1
26627,WV,WV,1
26629,WV,WV,1
26631,WV,WV,1
26636,WV,WV,1
26638,WV,WV,1
26651,WV,WV,1
26656,WV,WV,1
26660,WV,WV,1
26662,WV,WV,1
26667,WV,WV,1
26671,WV,WV,1
26676,WV,WV,1
26678,WV,WV,1
26679,WV,WV,1
26680,WV,WV,1
26681,WV,WV,1
26684,WV,WV,1
26690,WV,WV,1
26691,WV,WV,1
26704,WV,WV,1
26705,WV,WV,1
26707,WV,WV,1
26710,WV,WV,1
26711,WV,WV,1
26714,WV,WV,1
26716,WV,WV,1
26717,WV,WV,1
26719,WV,WV,1
26720,WV,WV,1
26722,WV,WV,1
26726,WV,WV,1
26731,WV,WV,1
26739,WV,WV,1
26743,WV,WV,1
26750,WV,WV,1
26753,WV,WV,1
26755,WV,WV,1
26757,WV,WV,1
26761,WV,WV,1
26763,WV,WV,1
26764,WV,WV,1
26767,WV,WV,1
26801,WV,WV,1
26802,WV,WV,1
26804,WV,WV,1
26807,WV,WV,1
26808,WV,WV,1
26810,WV,WV,1
26812,WV,WV,1
26814,WV,WV,1
26815,WV,WV,1
26817,WV,WV,1
26818,WV,WV,1
26823,WV,WV,1
26833,WV,WV,1
26836,WV,WV,1
26838,WV,WV,1
26845,WV,WV,1
26847,WV,WV,1
26851,WV,WV,1
26852,WV,WV,1
26855,WV,WV,1
26865,WV,WV,1
26866,WV,WV,1
26884,WV,WV,1
26886,WV,WV,1
27006,NC,NC,1
27007,NC,NC,1
27009,NC,NC,1
27011,NC,NC,1
27012,NC,NC,1
27013,NC,NC,1
27014,NC,NC,1
27016,NC,NC,1
27017,NC,NC,1
27018,NC,NC,1
27019,NC,NC,1
27020,NC,NC,1
27021,NC,NC,1
27022,NC,NC,1
27023,NC,NC,1
27024,NC,NC,1
27025,NC,NC,1
27027,NC,NC,1
27028,NC,NC,1
27030,NC,NC,1
27040,NC,NC,1
27041,NC,NC,1
27042,NC,NC,1
27043,NC,NC,1
27045,NC,NC,1
27046,NC,NC,1
27047,NC,NC,1
27048,NC,NC|VA,2
27050,NC,NC,1
27051,NC,NC,1
27052,NC,NC,1
27053,NC,NC,1
27054,NC,NC,1
